seed,average_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,round_delay_ms,average_delay_ms,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_id,selected_hotspot_position,lambda_smooth,path_plan_status,path_plan_solver,decision_request_count,evaluation_request_count,decision_request_source,uses_proposed_miss_feedback,decision_policy,fallback_to_topk,fallback_reason,solver_status
7,0.4551339049700286,cp_sat,CP-SAT,300,300,300,9,90,99,10,0.5753623188405798,46.35955252846594,53.24869128755192,30.32108567020012,32.851775465760056,66.83846489152171,28.81809040747022,26.195128229608777,32.70480667194162,252,145,293,690,397,252,145,293,35,258,269.75050530797444,0.0,30,35,3,250.0,0.6325114934765927,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,0,0,9,10,0.3516320474777448,61.524845203463606,51.824793922914125,25.347876081937358,34.600466070891265,78.77347587403314,36.9516724176069,24.55671681569977,21.720937554562425,125,112,437,674,237,125,112,437,285,152,371.53257593322513,30.0,16,25,0,750.0,1.268529411764706,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,1,10,19,10,0.1426470588235294,69.13618539492555,51.824793922914125,32.850752007564395,22.832268722965154,75.20775315674926,25.993537112916783,38.43015606798365,25.299330021794507,95,2,583,680,97,95,2,583,525,58,671.5325759332252,30.0,12,12,7,800.0,1.2967135336397486,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,2,20,29,10,0.49344978165938863,50.71865043570336,51.824793922914125,33.77360063119369,31.460514125834184,68.52159225258234,25.23717116444057,27.35632428228003,29.416334164442286,144,195,348,687,339,144,195,348,170,178,971.5325759332252,30.0,19,29,7,250.0,1.4725958865809248,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,3,30,39,10,0.6079881656804734,42.384956209709465,51.824793922914125,29.85934682719318,27.46115893353572,64.22775479016508,29.94869553201674,34.03656652099697,41.32068690429444,144,267,265,676,411,144,267,265,34,231,223.86969626709924,12.46742406677481,18,43,7,150.0,0.8658311806985719,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,4,40,49,10,0.5139500734214391,50.10675764082619,51.824793922914125,29.041744859541833,34.37082506856013,70.4167476346307,30.36378491275884,24.906542201972247,33.64519642366032,228,122,331,681,350,228,122,331,153,178,482.7875196495473,30.0,28,38,7,700.0,1.2880870419115946,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,5,50,59,10,0.4517543859649123,55.00693855012636,51.824793922914125,28.781773330234984,34.22215544522328,76.34082866415746,30.65598874446089,24.842274409844578,24.0158188665541,290,19,375,684,309,290,19,375,197,178,782.7875196495472,30.0,34,31,6,800.0,1.0270821068085296,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,6,60,69,10,0.6194029850746269,47.54104730755589,51.824793922914125,30.6869753990901,30.272785961780517,75.06605522447578,28.44589421958073,29.840767239762258,25.883446316745736,356,59,255,670,415,356,59,255,14,241,73.4305836282208,23.43058362822078,40,17,7,50.0,1.0576703421026474,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,7,70,79,10,0.5362318840579711,50.81745461847086,51.824793922914125,29.80186059422625,31.493799176692992,74.85236980549328,29.482942337564758,27.990317594919844,24.972654233206224,320,50,320,690,370,320,50,320,93,227,175.4164982306752,0.0,35,19,2,100.0,0.6021873001068423,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,8,80,89,10,0.599112426035503,46.200647922774515,51.824793922914125,29.8870074565938,31.518447565661866,70.19552697009124,29.869318142348842,27.607629720907152,30.288195754427175,341,64,271,676,405,341,64,271,23,248,211.4164982306752,0.0,40,23,0,200.0,0.5054879640648281,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.4936458663268053,cp_sat,CP-SAT,350,350,350,9,90,99,10,0.6202898550724638,44.85691412193008,51.824793922914125,30.327998837251283,32.996101674583265,67.0636328862153,28.813049315302568,26.064263263636093,32.35329823724936,278,150,262,690,428,278,150,262,35,227,269.75050530797444,0.0,30,35,3,250.0,0.6325114934765927,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,0,0,9,10,0.37091988130563797,60.662008469982354,50.550972685725405,25.237032825256097,34.75862919061428,79.01178092728446,37.07370078147019,24.42334675676499,21.541960207224935,137,113,424,674,250,137,113,424,285,139,371.53257593322513,30.0,16,25,0,750.0,1.268529411764706,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,1,10,19,10,0.1514705882352941,68.94007070606543,50.550972685725405,32.752415287738444,0.0,75.39991214122604,26.08167493573754,0.0,25.053479692069978,103,0,577,680,103,103,0,577,525,52,671.5325759332252,30.0,12,12,7,800.0,1.2967135336397486,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,2,20,29,10,0.5211062590975255,49.804023269540124,50.550972685725405,33.80365744849933,31.431360273758322,68.70014540306369,25.211587979501065,27.39020831831797,29.178611078543106,152,206,329,687,358,152,206,329,170,159,971.5325759332252,30.0,19,29,7,250.0,1.4725958865809248,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,3,30,39,10,0.6597633136094675,40.70270015127402,50.550972685725405,29.899217958924147,27.462936727097365,64.78744929218173,29.87328485329789,34.04546086617277,40.24780814627977,150,296,230,676,446,150,296,230,34,196,223.86969626709924,12.46742406677481,18,43,7,150.0,0.8658311806985719,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,4,40,49,10,0.5477239353891337,48.99542122098603,50.550972685725405,28.982556782755218,34.7736742736044,70.80627927014365,30.443163844140884,24.410585783983265,32.98511219203901,244,129,308,681,373,244,129,308,153,155,482.7875196495473,30.0,28,38,7,700.0,1.2880870419115946,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,5,50,59,10,0.47514619883040937,54.09309454935636,50.550972685725405,28.83075093615125,34.3738022217575,76.65409914149991,30.61288033072317,24.714381825911524,23.734558749969143,305,20,359,684,325,305,20,359,197,162,782.7875196495472,30.0,34,31,7,850.0,1.1111997538673533,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,6,60,69,10,0.6656716417910448,45.37764430449774,50.550972685725405,30.66008345964266,29.85958781168363,74.8993513193677,28.489285353438465,30.378431872520174,25.954316242455217,385,61,224,670,446,385,61,224,14,210,73.4305836282208,23.43058362822078,40,17,7,50.0,1.0576703421026474,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,7,70,79,10,0.5869565217391305,48.7411248402151,50.550972685725405,29.79139774504026,31.539718063396624,75.34455816187447,29.484206302399812,27.913156104714897,24.63986991137508,352,53,285,690,405,352,53,285,93,192,175.4164982306752,0.0,35,19,2,100.0,0.6021873001068423,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,8,80,89,10,0.6375739644970414,44.763916191911505,50.550972685725405,29.961590582612335,31.859454243511127,70.33914279580543,29.78222395451002,27.241446757140668,30.083302011706603,371,60,245,676,431,371,60,245,23,222,211.4164982306752,0.0,40,23,0,200.0,0.5054879640648281,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
7,0.5277201869712076,cp_sat,CP-SAT,400,400,400,9,90,99,10,0.6608695652173913,43.47076416571797,50.550972685725405,30.299403744193754,33.191405375320016,67.19767055942832,28.832602281216253,25.781911818527398,32.38262416051816,299,157,234,690,456,299,157,234,35,199,269.75050530797444,0.0,30,35,3,250.0,0.6325114934765927,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,0,0,9,10,0.05891016200294551,73.51351672934125,66.71994409036137,33.751844081888954,30.6327576998465,76.16358990071134,25.200136479407576,28.199381680821528,24.297711970760588,7,33,639,679,40,7,33,639,451,188,364.05053598774884,30.0,4,17,7,550.0,1.5364705882352943,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,1,10,19,10,0.06567164179104477,73.93121989442652,66.71994409036137,28.07778657712966,34.568420628070754,76.91567114488885,31.018987924130485,24.56387106119227,22.21884884552355,21,23,626,670,44,21,23,626,514,112,664.0505359877488,30.0,13,13,0,0.0,1.697322538510044,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,2,20,29,10,0.07851851851851852,68.79710838706458,66.71994409036137,29.976506411622168,32.090674776676714,72.00300365032311,29.122197075234897,26.77308947249316,26.348085517187037,23,30,622,675,53,23,30,622,201,421,961.0309284979608,26.98039251021193,20,13,7,950.0,1.3246754796865146,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,3,30,39,10,0.17271407837445574,59.38249236100797,66.71994409036137,29.711334868951543,29.139404996123076,65.6512477156466,29.885063038483136,29.89612895735089,36.14399540615308,45,74,570,689,119,45,74,570,0,570,257.8175026505553,26.786574152594596,40,33,0,250.0,1.2447774400114746,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,4,40,49,10,0.1943620178041543,56.806200718547,66.71994409036137,31.254185450104348,28.769020708294452,63.32309148334506,27.87891239824964,30.907259487426447,38.611889333183115,54,77,543,674,131,54,77,543,62,481,385.8175026505553,0.0,39,40,3,300.0,0.9474843053778075,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,5,50,59,10,0.20950965824665677,60.75515171206803,66.71994409036137,33.57004302548126,31.90504374362605,68.2481597172173,25.513463159316146,27.37740191408135,31.210945414883394,49,92,532,673,141,49,92,532,83,449,401.8175026505553,0.0,36,42,5,400.0,0.9302019524366311,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,6,60,69,10,0.119533527696793,68.45017849997554,66.71994409036137,29.007322592430995,33.14341307841091,73.43522038437246,30.511550880617893,26.05142715972786,26.34686532391706,28,54,604,686,82,28,54,604,326,278,581.4417594088688,21.99480694999756,18,29,5,550.0,1.0911666583189839,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,7,70,79,10,0.13556851311953352,71.1441430629732,66.71994409036137,28.938570465628832,33.89063561667827,77.59621211614696,31.309610627885377,25.168941834884844,22.68836571206845,73,20,593,686,93,73,20,593,105,488,873.4707387341178,30.0,40,16,7,0.0,1.4926551245331763,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,8,80,89,10,0.11842105263157894,69.547220248304,66.71994409036137,30.678376853653944,31.04908067240229,74.75057995679978,28.512343976799983,28.734939164230273,25.017257130968222,52,29,603,684,81,52,29,603,33,570,975.1755675952929,0.0,39,12,0,900.0,0.9094880396456468,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.12872297887423823,cp_sat,CP-SAT,50,50,50,9,90,99,10,0.13402061855670103,64.87811469656658,66.71994409036137,33.336956518394956,30.747622345133394,69.99728041012057,25.755519855072563,28.810909829293514,28.31566563939856,37,54,588,679,91,37,54,588,0,588,11.175567595292932,0.0,34,21,5,0.0,0.9234482327143545,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,0,0,9,10,0.08836524300441827,72.65781335734826,63.38598631185524,34.11230859044927,30.76352197727369,76.58880948673155,24.920427283938807,28.018040370053736,23.812463388464995,24,36,619,679,60,24,36,619,451,168,368.72990353697753,30.0,7,17,4,600.0,1.3720588235294118,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,1,10,19,10,0.08955223880597014,72.77595876295372,63.38598631185524,27.501836309127786,34.596917480112715,77.13610089059581,31.71937527758471,24.54219790837823,22.06316343548609,52,8,610,670,60,52,8,610,514,96,668.7299035369775,30.0,13,13,5,50.0,1.6724158312842823,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,2,20,29,10,0.14666666666666667,65.94086916828488,63.38598631185524,29.738680123994875,32.107144799754415,71.96574835395893,30.170748860307846,26.72598703466333,26.334135819061103,51,48,576,675,99,51,48,576,184,392,968.7299035369775,30.0,22,13,1,150.0,1.3271217136372233,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,3,30,39,10,0.3193033381712627,54.40832992619414,63.38598631185524,30.429791004952932,28.776429182722378,66.01583838790114,29.11350651378247,30.294000012039273,35.85144507152385,118,102,469,689,220,118,102,469,0,469,268.7299035369774,30.0,41,33,7,400.0,1.372415831284282,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,4,40,49,10,0.34124629080118696,52.506243695374366,63.38598631185524,31.94079453024959,29.753103041866932,63.80498444527713,27.106748198235803,29.641590350699758,38.26047895199763,99,131,444,674,230,99,131,444,74,370,396.7299035369774,0.0,38,40,3,300.0,0.7818275959901646,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,5,50,59,10,0.34175334323922735,56.43991186674301,63.38598631185524,32.83764581873511,32.50866687224912,68.80381722819163,26.219308094436904,26.73592645229664,30.682992656938687,82,148,443,673,230,82,148,443,83,360,400.0,0.0,37,42,5,400.0,0.776309948931341,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,6,60,69,10,0.19970845481049562,65.63767124144978,63.38598631185524,30.555017810130963,32.47837819825852,74.12960474050462,28.53279667980853,26.800242000189602,25.67607182015617,62,75,549,686,137,62,75,549,326,223,600.0,28.0,21,29,2,600.0,0.9967647058823529,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,7,70,79,10,0.22157434402332363,67.51123560705618,63.38598631185524,29.741958299125525,33.44102903156978,77.96417588666358,29.42480508606674,25.54621344110078,22.36535859732505,109,43,534,686,152,109,43,534,102,432,900.0,30.0,41,16,6,0.0,1.3258823529411765,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,8,80,89,10,0.20906432748538012,65.5339133410598,63.38598631185524,29.394247206960888,30.251259324217276,75.02159311992973,30.10380397647379,29.778051376662837,24.653115262508095,102,41,541,684,143,102,41,541,0,541,200.0,30.0,41,12,7,800.0,1.9494117647058824,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.22046569274203023,cp_sat,CP-SAT,100,100,100,9,90,99,10,0.24742268041237114,60.496594374281955,63.38598631185524,27.742330866080252,31.085768538031186,70.76131368668443,31.764128157405334,28.44451837605369,27.486715303834664,91,77,511,679,168,91,77,511,92,419,298.0,0.0,38,21,2,200.0,0.7338235294117647,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,0,0,9,10,0.1251840942562592,71.4964910902214,60.97633706790637,34.21266772562475,31.02547844296746,77.07853771142166,24.842484218023554,27.709612696720875,23.296395087591065,39,46,594,679,85,39,46,594,451,143,368.71116348832226,30.0,7,17,3,700.0,1.3726470588235293,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,1,10,19,10,0.10746268656716418,72.0160804150304,60.97633706790637,27.959350892379117,34.596917480112715,77.26507153993379,31.157988838353855,24.54219790837823,21.980472742416843,67,5,598,670,72,67,5,598,514,84,668.7111634883222,30.0,13,13,5,50.0,1.5989107815828283,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,2,20,29,10,0.2311111111111111,62.15296573193012,60.97633706790637,29.548846177369413,31.72891849906423,71.70101642790273,30.41200953511533,27.07431582722561,26.469852404478264,96,60,519,675,156,96,60,519,184,335,968.7111634883222,30.0,22,13,0,100.0,1.1371460757004752,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,3,30,39,10,0.41364296081277213,50.775356295761654,60.97633706790637,30.61142865244738,28.540993992454837,65.54826690705812,28.949010945379538,30.546991420701943,36.456018149213165,178,107,404,689,285,178,107,404,0,404,268.7111634883222,30.0,41,33,7,400.0,1.298910781582828,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,4,40,49,10,0.4124629080118694,50.57935080424358,60.97633706790637,32.072764308321176,30.339293521213747,64.05286805790075,27.015091059711636,28.989865033599468,38.08214927126681,168,110,396,674,278,168,110,396,74,322,396.7111634883222,0.0,38,40,3,300.0,0.6789107815828281,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,5,50,59,10,0.40416047548291234,54.44216848878854,60.97633706790637,32.952658867272596,32.60987306293763,69.13228601753887,26.1272019559492,26.578662930579387,30.401296631825797,139,133,401,673,272,139,133,401,83,318,400.0,0.0,37,42,6,400.0,0.702804899229887,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,6,60,69,10,0.21574344023323616,65.10516731177295,60.97633706790637,29.645022995475795,33.0189802016213,74.43982572441277,29.900178324338178,26.313478545136544,25.261904538019245,81,67,538,686,148,81,67,538,326,212,552.6530612244896,27.755102040816325,17,29,7,900.0,1.4411764705882355,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,7,70,79,10,0.3206997084548105,62.57214332734344,60.97633706790637,30.604247256517713,32.24054967948959,77.57298725992796,28.596739599479086,26.59859071538075,22.567763528288832,194,26,466,686,220,194,26,466,120,346,852.6530612244896,30.0,38,16,2,900.0,1.0765510204081634,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,8,80,89,10,0.25584795321637427,63.01718621336117,60.97633706790637,27.500241438437175,30.852037533615643,74.89906348419177,32.487459076507875,29.021424923108,24.804914776917094,125,50,509,684,175,125,50,509,0,509,152.65306122448965,30.0,39,12,7,800.0,1.9286098439375752,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.27985391967621204,cp_sat,CP-SAT,150,150,150,9,90,99,10,0.3122238586156112,57.70161176417201,60.97633706790637,27.430388901846335,31.63823634206623,70.85790547551836,32.18028320094189,27.634976615775972,27.48263704104511,147,65,467,679,212,147,65,467,79,388,280.65306122448965,0.0,38,21,2,200.0,0.6850804321728694,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,0,0,9,10,0.14727540500736377,70.77552456672184,58.342937901017535,34.186222024848796,31.13872079491339,77.39493358968147,24.863067572392048,27.60956684470105,22.991533011800417,43,57,579,679,100,43,57,579,451,128,370.79012904686437,30.0,7,17,3,700.0,1.2991176470588235,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,1,10,19,10,0.1208955223880597,71.43127857776639,58.342937901017535,27.758546522822694,34.596917480112715,77.39076552618961,31.405187890059945,24.54219790837823,21.893984270227126,77,4,589,670,81,77,4,589,514,75,670.7901290468644,30.0,13,13,5,50.0,1.5226787145920173,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,2,20,29,10,0.30518518518518517,58.965710138733996,58.342937901017535,29.65942499704758,31.806476452512676,71.49463525606348,30.17195544839558,26.979806059279625,26.590687099220165,131,75,469,675,206,131,75,469,184,285,970.7901290468644,30.0,22,13,2,50.0,1.0209140087096644,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,3,30,39,10,0.4847605224963715,48.06084186831669,58.342937901017535,30.689385101698477,27.304604850300713,65.25327004416144,28.765461607134824,32.04448072753909,36.738344058253425,245,89,355,689,334,245,89,355,0,355,266.7901290468644,26.0,41,33,0,250.0,0.8703257734155467,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,4,40,49,10,0.46142433234421365,49.21448316129621,58.342937901017535,31.868220102029372,32.11940770049472,64.01983196558352,27.204833203401183,26.94238746991846,38.33149760825429,230,81,363,674,311,230,81,363,74,289,394.7901290468644,0.0,38,40,3,300.0,0.6078787145920175,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,5,50,59,10,0.4472511144130758,53.082876831136254,58.342937901017535,32.82881583075346,33.71666787556204,69.29940106202068,26.29608244720833,25.512084233779436,30.31252411129805,229,72,372,673,301,229,72,372,83,289,400.0,0.0,37,42,6,400.0,0.6317728322390763,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,6,60,69,10,0.2565597667638484,63.62895658998979,58.342937901017535,29.841877317926922,33.86660600427714,74.72850603146469,29.437300392577093,25.40748671887377,24.980398411226336,105,71,510,686,176,105,71,510,326,184,560.8602150537635,29.247311827956995,18,29,7,900.0,1.3676470588235294,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,7,70,79,10,0.3877551020408163,59.21846048979681,58.342937901017535,30.46979181082376,31.56672795883623,77.3711038457458,28.816386166918324,27.232812420176124,22.658501494397274,245,21,420,686,266,245,21,420,120,300,856.8602150537635,26.0,38,16,0,850.0,0.9082346616065781,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
42,0.34446383736983005,cp_sat,CP-SAT,200,200,200,8,80,89,10,0.4064327485380117,55.63685411826921,58.342937901017535,27.44345897094965,30.860086178026695,74.36103287114243,32.03600521185992,28.7530320970487,25.273142318639263,209,69,406,684,278,209,69,406,33,373,72.86021505376357,6.0,36,12,1,0.0,0.743434661606578,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,cp_sat,False,,OPTIMAL
