seed,average_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,round_delay_ms,average_delay_ms,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_id,selected_hotspot_position,lambda_smooth,path_plan_status,path_plan_solver,decision_request_count,evaluation_request_count,decision_request_source,uses_proposed_miss_feedback,decision_policy,fallback_to_topk,fallback_reason,solver_status
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,9,90,99,10,0.563768115942029,47.32751456619238,55.11178618300407,32.13699181745566,30.417057442182095,68.14764645760593,26.828431307191035,28.4949609253102,31.225807437746685,181,208,301,690,389,181,208,301,147,154,838.0149323883268,30.0,21,35,7,100.0,1.3923452937775282,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,0,0,9,10,0.16913946587537093,69.43277717100032,53.325831645193766,26.134670973057045,33.5925308764702,77.3281196231968,34.226046159615784,25.39078965613777,22.667765634828818,45,69,560,674,114,45,69,560,285,275,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,1,10,19,10,0.12794117647058822,68.96580030149525,53.325831645193766,32.095044831897795,24.53444733052702,74.79591066136071,26.683597724051136,36.18901951807479,26.037360750507208,54,33,593,680,87,54,33,593,525,68,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,2,20,29,10,0.33624454148471616,56.34565134261245,53.325831645193766,34.3619071471428,31.698738739875285,68.20634825413583,24.747075821332626,27.125496339240883,30.020150503267534,107,124,456,687,231,107,124,456,176,280,952.1857636281725,30.0,21,29,3,200.0,1.2724526249304344,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,3,30,39,10,0.5266272189349113,44.997926260980584,53.325831645193766,28.983886022506663,28.947407683024096,62.84079078608387,30.87132121292185,31.974608845502313,44.72872445060979,117,239,320,676,356,117,239,320,34,286,252.18576362817248,30.0,21,43,4,450.0,1.2442173308127873,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,4,40,49,10,0.4698972099853157,51.02345724371284,53.325831645193766,27.684849057834438,33.4556883557748,70.41657812002286,32.89266471742556,26.179617233507948,32.80278095572777,239,81,361,681,320,239,81,361,153,208,512.1857636281725,14.0,30,38,0,450.0,0.7086290955186698,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,5,50,59,10,0.47953216374269003,54.40144958687723,53.325831645193766,28.900708337219097,33.85065174987093,77.18739345160368,30.641605032378997,25.293074466728704,23.37058370066969,277,51,356,684,328,277,51,356,197,159,776.1857636281725,22.0,33,31,3,750.0,0.887099683753964,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,6,60,69,10,0.6358208955223881,46.716176536030794,53.325831645193766,30.07801073856532,30.488983190295514,75.65192848461426,29.660968011609253,29.678740246795122,25.388999073699395,359,67,244,670,426,359,67,244,18,226,48.18576362817248,18.0,39,17,6,0.0,0.9483114484598464,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,7,70,79,10,0.6028985507246377,49.058289625612424,53.325831645193766,30.513576846856214,31.456173860333237,76.99015718067292,28.41883273218514,27.99114280306444,23.173674628682186,351,65,274,690,416,351,65,274,122,152,224.18576362817248,2.0,34,19,6,150.0,0.7897114484598463,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,8,80,89,10,0.6242603550295858,47.11884412377759,53.325831645193766,31.0091714337531,32.36781754927934,73.57349136980048,28.037100210750985,27.055431617144183,26.240517207073704,364,58,254,676,422,364,58,254,110,144,368.49816223634446,24.6022542923949,35,23,2,150.0,1.769734977871611,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,thompson_sampling,Thompson Sampling,350,350,350,9,90,99,10,0.636231884057971,45.304061664537976,53.325831645193766,30.9635931378981,32.449832942365845,70.07177072253843,28.685438557382522,26.55600192596622,28.960559318047963,386,53,251,690,439,386,53,251,151,100,664.645888428483,30.0,32,35,3,250.0,1.7283053302692228,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,0,0,9,10,0.18545994065281898,68.77046069296085,53.38942999736114,26.505921159644345,33.64892811647212,77.41771373467758,33.83569441066823,25.343531834201215,22.609009447600176,50,75,549,674,125,50,75,549,285,264,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,1,10,19,10,0.15441176470588236,68.47632499928656,53.38942999736114,32.072150923559306,24.57886510038465,75.48893418363483,26.688569624319992,36.24513302647598,24.807114054010327,77,28,575,680,105,77,28,575,525,50,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,2,20,29,10,0.3435225618631732,55.99608217815109,53.38942999736114,34.35455526068926,31.521170665814672,68.00548189735801,24.74979611289066,27.30005436244355,30.182517365359878,127,109,451,687,236,127,109,451,176,275,952.1857636281725,30.0,21,29,4,0.0,1.0845114484598464,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,3,30,39,10,0.5384615384615384,44.434457813117206,53.38942999736114,29.004574843703352,28.992559600910628,62.44461427225891,30.86898257247816,32.023446194279444,45.62955980524275,140,224,312,676,364,140,224,312,34,278,252.18576362817248,30.0,21,43,6,500.0,1.343040860224552,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,4,40,49,10,0.44052863436123346,53.20408725180525,53.38942999736114,30.044721937948612,32.334881770118066,70.65838860607025,28.81851553078905,27.422130416562794,31.228188975226516,170,130,381,681,300,170,130,381,153,228,440.1857636281725,2.0,25,38,4,350.0,0.7227467425774935,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,5,50,59,10,0.44883040935672514,56.71801220955114,53.38942999736114,28.201389955536968,34.42126326757005,78.32293382069999,31.54740027603961,24.70032191696291,22.045834328748832,209,98,377,684,307,209,98,377,238,139,656.1857636281725,30.0,26,31,1,700.0,0.8480526249304345,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,6,60,69,10,0.5164179104477612,51.236092493846755,53.38942999736114,28.478026104832093,27.447756475552982,75.69209222472473,31.512273875629738,34.02956680192338,23.78956225505533,298,48,324,670,346,298,48,324,170,154,944.1857636281725,22.0,32,17,1,900.0,0.8537232131657287,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,7,70,79,10,0.7246376811594203,42.96900382124064,53.38942999736114,30.796906510649936,31.37544994156488,74.70852216822757,28.412606078534747,27.875607796383036,24.97058604862822,404,96,190,690,500,404,96,190,5,185,180.18576362817248,10.0,40,19,2,100.0,0.7702055661069052,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,8,80,89,10,0.6153846153846154,47.343800298832875,53.38942999736114,31.06534481366788,32.82800695949672,72.96222247822296,27.95842241457229,26.440415336832544,27.08063283260483,353,63,260,676,416,353,63,260,110,150,406.8010955884398,30.0,35,23,7,950.0,1.6625232131657288,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.461548114334969,thompson_sampling,Thompson Sampling,400,400,400,9,90,99,10,0.6478260869565218,44.99237477978312,53.38942999736114,31.243897457846423,32.29239306563764,69.97211831535817,28.068640679512136,26.722037100581893,29.104960895511127,375,72,243,690,447,375,72,243,148,95,706.8010955884398,30.0,32,35,3,250.0,1.6785115169114988,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,0,0,9,10,0.033873343151693665,74.23288712703423,65.23639882308947,34.32767477548786,29.353037210871765,75.75333542752117,24.750195179386782,29.63356715698829,24.691477966569266,7,16,656,679,23,7,16,656,451,205,361.5430427720628,30.0,4,17,6,650.0,1.6297058823529413,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,1,10,19,10,0.04328358208955224,74.75086509338409,65.23639882308947,28.051762676547654,34.49392612721891,76.75306504990652,30.935455706487303,24.621363642017492,22.327363224959438,18,11,641,670,29,18,11,641,514,127,661.5430427720628,30.0,13,13,1,900.0,1.570582279690436,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,2,20,29,10,0.10074074074074074,67.6583075579981,65.23639882308947,29.845950399880014,31.80343404203432,71.81044217423535,29.332584509112962,27.025036991045322,26.5169313295323,42,26,607,675,68,42,26,607,201,406,961.5430427720628,30.0,20,13,6,250.0,1.709111691455142,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,3,30,39,10,0.19738751814223512,57.85886384803748,65.23639882308947,30.575594883916494,28.433617143992542,64.81269599403325,28.9116031201966,30.627192970205286,37.04836526501601,73,63,553,689,136,73,63,553,0,553,138.2099954320165,0.7097809370511925,26,33,4,50.0,1.009111691455142,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,4,40,49,10,0.21513353115727002,55.46675910334383,65.23639882308947,30.401208646102432,30.816021621441042,62.27454696397316,28.768462244789585,28.302939433906733,40.31148636320855,65,80,529,674,145,65,80,529,0,529,305.5095795309571,29.83737634222004,24,40,4,500.0,1.3732681824089668,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,5,50,59,10,0.22288261515601784,60.100503142092045,65.23639882308947,30.66320296801238,33.211635923017525,68.26557837665545,28.764826394941945,26.084014107912047,31.186147114853064,93,57,523,673,150,93,57,523,83,440,526.6939697041623,7.481254335201483,34,42,3,450.0,1.065778723080344,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,6,60,69,10,0.2230320699708455,63.42902830112533,65.23639882308947,29.151549808485655,29.554159802677134,73.24889012012137,30.197182253134308,29.9958767635321,26.755126478557518,127,26,533,686,153,127,26,533,125,408,751.8631310576676,30.0,37,29,6,850.0,1.3526507805610595,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,7,70,79,10,0.21865889212827988,67.37379047255138,65.23639882308947,30.54225824066431,31.693794838413698,77.64245124871475,28.555744309698383,27.04324766272287,22.713505485944083,132,18,536,686,150,132,18,536,43,493,51.86313105766749,30.0,41,16,0,750.0,2.172577929625032,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,8,80,89,10,0.2236842105263158,65.5092903495854,65.23639882308947,32.899062678524444,33.07518671793422,74.8968338686959,26.359037331591445,25.966047039170725,25.04707985517392,127,26,531,684,153,127,26,531,58,473,351.8631310576675,30.0,37,12,7,800.0,1.8990485178603267,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1583242040618179,thompson_sampling,Thompson Sampling,50,50,50,9,90,99,10,0.10456553755522828,66.1099892635972,65.23639882308947,31.58356601302009,32.25887514889889,70.12852929840054,27.846598077071697,26.682438849852392,28.08195832487865,59,12,608,679,71,59,12,608,405,203,651.8631310576675,30.0,20,21,1,150.0,1.9066955766838556,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,0,0,9,10,0.042709867452135494,73.96136171826464,64.99969142252449,34.24245627543313,30.02157331345299,75.86330928300575,24.8172445764371,28.929968393022467,24.58312610601623,9,20,650,679,29,9,20,650,451,199,365.42806183115334,30.0,5,17,6,650.0,1.4841176470588235,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,1,10,19,10,0.06567164179104477,73.84612835893226,64.99969142252449,28.2366904916152,34.57506989354723,76.90002544380921,30.790471153724702,24.55881399220232,22.233258035708182,29,15,626,670,44,29,15,626,514,112,665.4280618311534,30.0,13,13,1,900.0,1.400825872560677,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,2,20,29,10,0.10814814814814815,67.11056414352473,64.99969142252449,29.061218343782755,31.768971752229163,71.62556691494557,30.406489495824918,27.055478261985318,26.664973136179643,51,22,602,675,73,51,22,602,186,416,965.4280618311534,30.0,21,13,2,50.0,1.220531754913618,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,3,30,39,10,0.21770682148040638,57.216861875297845,64.99969142252449,31.612835470213263,26.907660428914077,64.70892367955992,27.402225945139843,32.463621987167485,37.060743195168406,108,42,539,689,150,108,42,539,0,539,242.1258131710847,18.348875669965626,37,33,3,200.0,1.0299435196195006,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,4,40,49,10,0.24777448071216618,54.70692165219493,64.99969142252449,28.604228839175256,31.127922540258744,63.11569746902553,31.477342933961012,28.156094335851314,39.017916641716816,129,38,507,674,167,129,38,507,78,429,512.7941427041089,30.0,39,40,7,200.0,2.07023644287759,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,5,50,59,10,0.30460624071322434,56.43711293870493,64.99969142252449,30.57746589490227,31.2472786916831,67.66290553573079,28.4219457650868,28.124351080262386,31.76978377920306,134,71,468,673,205,134,71,468,44,424,812.7941427041089,30.0,40,42,5,400.0,1.92542643801407,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,6,60,69,10,0.3236151603498542,59.498074258578875,64.99969142252449,32.63397835838299,30.9049959725109,72.63807627055223,26.790555935627033,28.46442787084593,27.25489760862709,145,77,464,686,222,145,77,464,0,464,112.79414270410894,30.0,33,29,3,750.0,1.9595440850728936,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,7,70,79,10,0.12244897959183673,72.78931446035051,64.99969142252449,32.27815702164943,34.1094509101182,78.32339546234488,27.15982728656065,24.945705023287747,22.186978658715734,45,39,602,686,84,45,39,602,385,217,412.79414270410894,30.0,12,16,6,0.0,1.9592499674258348,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,8,80,89,10,0.07456140350877193,71.7963907288369,64.99969142252449,31.380420113229015,32.810767243633485,75.0300574430422,27.813579600028113,26.097429115631268,24.688206158911598,41,10,633,684,51,41,10,633,513,120,712.7941427041089,30.0,11,12,1,0.0,1.495720555661129,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.1686918737856572,thompson_sampling,Thompson Sampling,100,100,100,9,90,99,10,0.1796759941089838,62.65340479951455,64.99969142252449,30.28762249525529,30.59932378843084,69.70108800494478,29.439287176272533,28.79157544970864,28.384199003642873,48,74,557,679,122,48,74,557,260,297,993.3949596146313,19.86135397779048,15,21,6,950.0,1.0892499674258347,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,0,0,9,10,0.05891016200294551,73.428001520675,60.61071503342794,34.33666095329901,30.017472090050312,76.0575347319469,24.745014937924932,28.87110105205224,24.381780849843686,13,27,639,679,40,13,27,639,451,188,367.53544620517096,30.0,7,17,6,650.0,1.4105882352941177,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,1,10,19,10,0.08507462686567165,73.10010485854436,60.61071503342794,28.12577719864704,34.50588586942317,77.0947128855267,30.90079076800999,24.61143159097862,22.092811889084857,39,18,613,670,57,39,18,613,514,99,667.535446205171,30.0,13,13,1,900.0,1.268674508168572,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,2,20,29,10,0.15851851851851853,65.0313555520188,60.61071503342794,29.292792304371353,32.0637081013031,71.59305311294426,30.326568711298687,26.752633971763544,26.689218504582012,72,35,568,675,107,72,35,568,184,384,967.535446205171,30.0,22,13,0,100.0,1.1386745081685719,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,3,30,39,10,0.29027576197387517,54.76722184560951,60.61071503342794,31.370252683520476,28.48069215517788,64.91562831635672,27.927789709436183,30.60818386485289,36.98320701936795,102,98,489,689,200,102,98,489,0,489,183.53544620517096,6.0,32,33,6,100.0,0.8839686258156307,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,4,40,49,10,0.36053412462908013,51.36970207842642,60.61071503342794,31.71527787517016,31.04746042481062,62.58886874773794,27.34258490643892,28.118376020886902,39.74194657123473,154,89,431,674,243,154,89,431,1,430,419.53544620517096,26.0,40,40,1,400.0,0.8946392140509248,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,5,50,59,10,0.3476968796433878,55.313036309553425,60.61071503342794,29.106031963876298,32.39357822527994,68.76542429327004,30.222841144451266,26.758798710743463,30.570026569207084,165,69,439,673,234,165,69,439,127,312,635.535446205171,6.0,36,42,2,550.0,0.7843098022862188,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,6,60,69,10,0.35131195335276966,58.26876137210421,60.61071503342794,29.37668956850697,29.039009181913205,73.95614646234331,29.81231146211917,30.75888758589001,26.013293654547365,188,53,445,686,241,188,53,445,119,326,749.535446205171,0.0,37,29,0,700.0,0.6926274493450425,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,7,70,79,10,0.336734693877551,60.671583453637425,60.61071503342794,27.111204524867446,32.305282439222196,77.20764522136108,32.581421123272655,26.519550568662485,22.91171347712312,187,44,455,686,231,187,44,455,102,353,945.3998761428123,30.0,36,16,6,0.0,1.0579568611097483,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,8,80,89,10,0.4195906432748538,56.52461504707875,60.61071503342794,31.442807508692617,31.820636404291836,74.60731444492676,27.474677784423424,27.921306496841098,25.317329459283062,235,52,397,684,287,235,52,397,4,393,245.39987614281245,30.0,41,12,7,800.0,1.8080389845437557,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2759162828056179,thompson_sampling,Thompson Sampling,150,150,150,9,90,99,10,0.35051546391752575,57.84915852031328,60.61071503342794,33.215466344874635,33.51732530279521,71.12915783922045,26.009344631430043,25.500724371227225,27.45180921271657,217,21,441,679,238,217,21,441,153,288,545.3998761428124,30.0,34,21,1,150.0,1.7759801610143438,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,0,0,9,10,0.0662739322533137,73.21517240255807,61.43826255915939,34.29925310513484,29.738306720754018,76.2003549046083,24.774097552934656,29.18651903398015,24.21363184142859,14,31,634,679,45,14,31,634,451,183,369.87461504619444,30.0,7,17,6,650.0,1.3370588235294119,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,1,10,19,10,0.08208955223880597,73.19083399766517,61.43826255915939,27.846622490277284,34.54517319614181,77.03906028952682,31.20332164955407,24.5815517911195,22.138263121693736,36,19,615,670,55,36,19,615,514,101,669.8746150461944,30.0,13,13,1,900.0,1.1921041769105354,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,2,20,29,10,0.20444444444444446,63.05267943469551,61.43826255915939,28.995082926776455,32.04114066240065,71.52696526159913,31.47463514432357,26.779952793606878,26.675042575868215,89,49,537,675,138,89,49,537,184,353,969.8746150461944,30.0,22,13,1,150.0,1.1271041769105354,fallback: No module named 'cvxpy',heuristic,680,675,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,3,30,39,10,0.2844702467343977,55.03915123570703,61.43826255915939,32.009178169067994,27.445301259378684,64.91715756434195,26.937204745736782,31.94314514329283,36.70804132055037,118,78,493,689,196,118,78,493,0,493,229.87461504619432,14.0,36,33,2,150.0,0.7738688827928885,fallback: No module named 'cvxpy',heuristic,680,689,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,4,40,49,10,0.37091988130563797,50.82066806779004,61.43826255915939,29.762132999044773,30.81058953566463,63.06169012695585,29.61316567863628,28.52695356553948,39.49119703488621,179,71,424,674,250,179,71,424,46,378,503.03354997068516,30.0,40,40,6,550.0,1.0764571180870064,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,5,50,59,10,0.475482912332838,50.36238684935014,61.43826255915939,30.427223081151173,31.475704259128907,68.13690324602406,28.577696049231964,27.823148128014054,31.389997050964578,220,100,353,673,320,220,100,353,61,292,803.0335499706852,30.0,39,42,7,350.0,1.81576226739105,fallback: No module named 'cvxpy',heuristic,680,673,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,6,60,69,10,0.4737609329446064,53.54334650407086,61.43826255915939,32.59708094950865,30.879110300559717,72.95758160423635,26.77710091475414,28.534359226796088,26.92796336184679,208,117,361,686,325,208,117,361,0,361,103.03354997068527,30.0,34,29,4,600.0,1.6007622673910507,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,7,70,79,10,0.22448979591836735,68.91435276255123,61.43826255915939,31.98909956067473,33.81610326831625,79.33537288265076,27.72820411928667,25.193910343696672,21.47167208323028,76,78,532,686,154,76,78,532,364,168,403.03354997068527,30.0,13,16,4,950.0,1.662821090920462,fallback: No module named 'cvxpy',heuristic,680,686,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,8,80,89,10,0.13157894736842105,69.86608749573102,61.43826255915939,31.327811818699537,32.04007303063727,75.68723377982826,28.395218294912752,26.904151210784594,23.857667756576383,75,15,594,684,90,75,15,594,513,81,703.0335499706853,30.0,11,12,1,0.0,1.3334093262145799,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
42,0.2649298568957622,thompson_sampling,Thompson Sampling,200,200,200,9,90,99,10,0.33578792341678937,56.403677847728964,61.43826255915939,29.08096725161421,31.257717822964068,69.55043269710343,30.56061748924781,27.973468201953803,28.154146924756226,90,138,451,679,228,90,138,451,260,191,3.0335499706852715,30.0,15,21,3,50.0,1.011350502685168,fallback: No module named 'cvxpy',heuristic,680,679,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
