user_id,movie_id,rating,gender,age,occupation
23,592,3,1,35,0
23,111,3,1,35,0
23,1206,3,1,35,0
23,648,4,1,35,0
23,296,5,1,35,0
23,1388,3,1,35,0
23,1674,2,1,35,0
23,60,3,1,35,0
23,431,3,1,35,0
23,1204,4,1,35,0
23,1274,3,1,35,0
23,1909,3,1,35,0
23,915,3,1,35,0
23,1407,2,1,35,0
23,1200,3,1,35,0
23,1784,3,1,35,0
23,1269,2,1,35,0
23,11,2,1,35,0
23,1967,2,1,35,0
23,968,4,1,35,0
23,367,3,1,35,0
23,1994,4,1,35,0
23,1188,3,1,35,0
23,750,4,1,35,0
23,1089,4,1,35,0
23,1213,3,1,35,0
23,659,2,1,35,0
23,748,3,1,35,0
23,377,5,1,35,0
23,1805,3,1,35,0
23,671,3,1,35,0
23,1227,2,1,35,0
23,1234,5,1,35,0
23,435,2,1,35,0
23,21,4,1,35,0
23,1267,4,1,35,0
23,595,3,1,35,0
23,1,4,1,35,0
23,16,4,1,35,0
23,1396,4,1,35,0
23,1912,4,1,35,0
23,1243,3,1,35,0
23,541,5,1,35,0
23,442,3,1,35,0
23,904,3,1,35,0
23,319,2,1,35,0
23,911,5,1,35,0
23,610,5,1,35,0
23,1747,3,1,35,0
23,293,2,1,35,0
23,521,2,1,35,0
23,1690,5,1,35,0
23,1356,4,1,35,0
23,196,4,1,35,0
23,187,3,1,35,0
23,903,3,1,35,0
23,1148,3,1,35,0
23,1965,4,1,35,0
23,1517,4,1,35,0
23,745,3,1,35,0
23,1258,4,1,35,0
23,1375,3,1,35,0
23,1248,2,1,35,0
23,1240,5,1,35,0
23,1179,3,1,35,0
23,39,4,1,35,0
23,1009,2,1,35,0
23,357,1,1,35,0
23,908,3,1,35,0
23,1997,3,1,35,0
23,555,3,1,35,0
23,858,5,1,35,0
23,551,4,1,35,0
23,1073,5,1,35,0
23,1252,3,1,35,0
23,1214,3,1,35,0
23,6,3,1,35,0
23,589,4,1,35,0
23,1036,5,1,35,0
23,788,3,1,35,0
23,480,5,1,35,0
23,2000,4,1,35,0
23,780,4,1,35,0
23,1320,2,1,35,0
23,1645,3,1,35,0
23,493,4,1,35,0
23,1625,4,1,35,0
23,32,4,1,35,0
24,364,4,0,25,7
24,110,4,0,25,7
24,1777,4,0,25,7
24,1079,4,0,25,7
24,425,4,0,25,7
24,1221,5,0,25,7
24,919,5,0,25,7
24,953,5,0,25,7
24,1296,5,0,25,7
24,1663,4,0,25,7
24,153,4,0,25,7
24,1247,4,0,25,7
24,1230,5,0,25,7
24,590,4,0,25,7
24,920,5,0,25,7
24,1225,4,0,25,7
24,1633,4,0,25,7
24,858,5,0,25,7
24,902,4,0,25,7
24,266,2,0,25,7
24,1094,4,0,25,7
24,1788,3,0,25,7
24,1291,4,0,25,7
24,802,3,0,25,7
24,1090,4,0,25,7
24,1198,5,0,25,7
24,539,3,0,25,7
24,592,4,0,25,7
24,1263,5,0,25,7
24,1394,4,0,25,7
24,1220,4,0,25,7
24,296,5,0,25,7
24,1259,4,0,25,7
24,1635,4,0,25,7
24,1704,4,0,25,7
24,1288,5,0,25,7
24,1784,3,0,25,7
24,1027,3,0,25,7
24,1441,4,0,25,7
24,527,5,0,25,7
24,608,5,0,25,7
24,1307,5,0,25,7
24,318,4,0,25,7
24,1580,4,0,25,7
24,1721,3,0,25,7
24,50,5,0,25,7
24,329,3,0,25,7
24,303,4,0,25,7
24,1535,4,0,25,7
24,648,3,0,25,7
24,1959,5,0,25,7
24,1057,4,0,25,7
24,1193,5,0,25,7
24,1958,5,0,25,7
25,1196,5,1,18,4
25,110,3,1,18,4
25,1920,2,1,18,4
25,1391,3,1,18,4
25,260,5,1,18,4
25,1831,2,1,18,4
25,1876,2,1,18,4
25,1376,5,1,18,4
25,1205,5,1,18,4
25,329,2,1,18,4
25,1921,4,1,18,4
25,1291,5,1,18,4
25,546,4,1,18,4
25,788,2,1,18,4
25,1372,5,1,18,4
25,737,3,1,18,4
25,150,4,1,18,4
25,1373,3,1,18,4
25,1129,4,1,18,4
25,1573,5,1,18,4
25,1676,4,1,18,4
25,473,3,1,18,4
25,1909,3,1,18,4
25,1580,4,1,18,4
25,1544,3,1,18,4
25,1371,2,1,18,4
25,780,4,1,18,4
25,480,4,1,18,4
25,588,2,1,18,4
25,1356,5,1,18,4
25,688,4,1,18,4
25,1704,4,1,18,4
26,216,2,1,25,7
26,380,3,1,25,7
26,1463,2,1,25,7
26,1381,2,1,25,7
26,724,3,1,25,7
26,648,3,1,25,7
26,1302,2,1,25,7
26,160,3,1,25,7
26,237,3,1,25,7
26,467,3,1,25,7
26,1997,3,1,25,7
26,1810,3,1,25,7
26,471,4,1,25,7
26,432,2,1,25,7
26,39,3,1,25,7
26,1391,1,1,25,7
26,64,2,1,25,7
26,1101,4,1,25,7
26,161,4,1,25,7
26,1584,3,1,25,7
26,1013,3,1,25,7
26,1968,4,1,25,7
26,370,1,1,25,7
26,902,4,1,25,7
26,587,3,1,25,7
26,994,2,1,25,7
26,234,3,1,25,7
26,1097,2,1,25,7
26,605,4,1,25,7
26,122,2,1,25,7
26,804,4,1,25,7
26,1100,2,1,25,7
26,539,2,1,25,7
26,378,4,1,25,7
26,586,2,1,25,7
26,1,3,1,25,7
26,499,5,1,25,7
26,1593,3,1,25,7
26,337,1,1,25,7
26,135,2,1,25,7
26,1955,3,1,25,7
26,356,5,1,25,7
26,1784,5,1,25,7
26,518,1,1,25,7
26,4,3,1,25,7
26,784,1,1,25,7
26,350,3,1,25,7
26,1380,4,1,25,7
26,368,2,1,25,7
26,1425,2,1,25,7
26,74,4,1,25,7
26,593,3,1,25,7
26,38,2,1,25,7
26,445,1,1,25,7
26,125,3,1,25,7
26,788,1,1,25,7
26,11,3,1,25,7
26,318,4,1,25,7
26,500,3,1,25,7
26,1994,2,1,25,7
26,315,3,1,25,7
26,1390,2,1,25,7
26,198,4,1,25,7
26,1689,2,1,25,7
26,1961,4,1,25,7
26,463,3,1,25,7
26,252,4,1,25,7
26,1704,5,1,25,7
26,1917,4,1,25,7
26,7,4,1,25,7
26,1240,4,1,25,7
26,1703,2,1,25,7
26,231,1,1,25,7
26,540,3,1,25,7
26,48,3,1,25,7
26,830,2,1,25,7
26,1271,3,1,25,7
26,1586,4,1,25,7
26,424,3,1,25,7
26,276,3,1,25,7
26,1457,4,1,25,7
26,95,4,1,25,7
26,1201,2,1,25,7
26,1711,2,1,25,7
26,1498,2,1,25,7
26,1777,2,1,25,7
26,832,2,1,25,7
26,1265,4,1,25,7
26,673,2,1,25,7
26,1220,2,1,25,7
26,487,2,1,25,7
26,491,3,1,25,7
26,1958,3,1,25,7
26,597,4,1,25,7
26,303,3,1,25,7
26,1409,2,1,25,7
26,529,4,1,25,7
26,1186,3,1,25,7
26,1285,3,1,25,7
26,455,2,1,25,7
26,1088,3,1,25,7
26,1947,3,1,25,7
26,1588,2,1,25,7
26,1779,3,1,25,7
26,1307,4,1,25,7
26,1678,4,1,25,7
26,524,5,1,25,7
26,1020,3,1,25,7
26,1376,1,1,25,7
26,208,2,1,25,7
26,736,3,1,25,7
26,542,3,1,25,7
26,1387,3,1,25,7
26,1541,3,1,25,7
26,381,3,1,25,7
26,1608,4,1,25,7
26,3,2,1,25,7
26,104,2,1,25,7
26,1247,3,1,25,7
26,1485,1,1,25,7
26,413,2,1,25,7
26,1084,4,1,25,7
26,333,1,1,25,7
26,1640,4,1,25,7
26,441,2,1,25,7
26,217,3,1,25,7
26,1801,3,1,25,7
26,1422,3,1,25,7
26,1035,2,1,25,7
26,261,2,1,25,7
26,1722,3,1,25,7
26,780,3,1,25,7
26,45,5,1,25,7
26,1246,3,1,25,7
26,1682,5,1,25,7
26,236,3,1,25,7
26,16,4,1,25,7
26,762,3,1,25,7
26,550,3,1,25,7
26,1883,2,1,25,7
26,248,2,1,25,7
26,364,3,1,25,7
26,1663,3,1,25,7
26,377,4,1,25,7
26,694,3,1,25,7
26,344,1,1,25,7
26,588,3,1,25,7
26,1028,1,1,25,7
26,435,3,1,25,7
26,1015,3,1,25,7
26,1393,5,1,25,7
26,260,3,1,25,7
26,595,3,1,25,7
26,1370,3,1,25,7
26,1394,5,1,25,7
26,466,2,1,25,7
26,1388,2,1,25,7
26,852,4,1,25,7
27,1254,5,1,25,11
27,910,5,1,25,11
27,1198,5,1,25,11
27,898,5,1,25,11
27,1265,3,1,25,11
27,1250,5,1,25,11
27,260,5,1,25,11
27,1217,4,1,25,11
27,1617,4,1,25,11
27,913,5,1,25,11
27,318,4,1,25,11
27,1248,5,1,25,11
27,930,5,1,25,11
27,541,5,1,25,11
27,926,5,1,25,11
27,1073,4,1,25,11
27,1188,3,1,25,11
27,2,1,1,25,11
27,908,5,1,25,11
27,1282,4,1,25,11
27,922,4,1,25,11
27,1394,5,1,25,11
27,1204,5,1,25,11
27,528,2,1,25,11
27,905,5,1,25,11
27,1225,3,1,25,11
27,947,5,1,25,11
27,951,5,1,25,11
27,971,5,1,25,11
27,1252,5,1,25,11
27,1207,5,1,25,11
27,1262,5,1,25,11
28,1302,3,0,25,1
28,1196,5,0,25,1
28,901,3,0,25,1
28,648,3,0,25,1
28,144,2,0,25,1
28,1537,4,0,25,1
28,1200,4,0,25,1
28,260,4,0,25,1
28,1266,3,0,25,1
28,1284,5,0,25,1
28,1387,4,0,25,1
28,1240,3,0,25,1
28,527,5,0,25,1
28,1748,3,0,25,1
28,1704,4,0,25,1
28,1660,4,0,25,1
28,912,5,0,25,1
28,1923,3,0,25,1
28,650,3,0,25,1
28,593,3,0,25,1
28,1247,5,0,25,1
28,334,4,0,25,1
28,1968,5,0,25,1
28,47,2,0,25,1
28,293,4,0,25,1
28,32,3,0,25,1
28,904,4,0,25,1
28,930,5,0,25,1
28,898,4,0,25,1
28,1,3,0,25,1
28,919,4,0,25,1
28,846,4,0,25,1
28,1224,4,0,25,1
28,899,3,0,25,1
28,1214,5,0,25,1
28,1997,4,0,25,1
28,928,4,0,25,1
28,25,3,0,25,1
28,1244,4,0,25,1
28,916,4,0,25,1
28,1193,3,0,25,1
28,50,5,0,25,1
28,1265,4,0,25,1
28,1278,5,0,25,1
28,1225,5,0,25,1
28,318,4,0,25,1
28,954,5,0,25,1
28,551,4,0,25,1
28,480,3,0,25,1
28,1136,4,0,25,1
28,1230,4,0,25,1
29,1240,5,1,35,7
29,858,5,1,35,7
29,1036,5,1,35,7
29,163,2,1,35,7
29,353,4,1,35,7
29,1196,4,1,35,7
29,733,4,1,35,7
29,1610,3,1,35,7
29,21,2,1,35,7
29,1204,5,1,35,7
29,1370,2,1,35,7
29,1387,5,1,35,7
29,1580,3,1,35,7
29,1200,3,1,35,7
29,1215,2,1,35,7
29,1242,2,1,35,7
29,494,3,1,35,7
29,1214,4,1,35,7
29,541,3,1,35,7
29,589,4,1,35,7
29,349,3,1,35,7
29,1221,3,1,35,7
29,1954,4,1,35,7
29,912,2,1,35,7
29,1225,5,1,35,7
29,288,5,1,35,7
29,1127,3,1,35,7
29,1135,3,1,35,7
29,1220,5,1,35,7
29,1262,5,1,35,7
29,1785,3,1,35,7
29,2000,3,1,35,7
29,457,3,1,35,7
29,1287,5,1,35,7
29,1527,3,1,35,7
29,110,5,1,35,7
29,1085,4,1,35,7
29,1198,5,1,35,7
29,1291,3,1,35,7
29,1376,2,1,35,7
30,879,2,0,35,7
30,162,2,0,35,7
30,318,4,0,35,7
30,150,3,0,35,7
30,1216,4,0,35,7
30,1265,4,0,35,7
30,589,4,0,35,7
30,720,3,0,35,7
30,1657,3,0,35,7
30,17,4,0,35,7
30,1176,5,0,35,7
30,1784,3,0,35,7
30,296,3,0,35,7
30,50,5,0,35,7
30,1097,5,0,35,7
30,1617,4,0,35,7
